step,sim_time,selected_joint,cube_x,cube_y,cube_z,wrist_x,wrist_y,wrist_z,outer_mid_x,outer_mid_y,outer_mid_z,inner_mid_x,inner_mid_y,inner_mid_z,outer_mid_to_cube_xy,inner_mid_to_cube_xy,outer_mid_to_cube_3d,inner_mid_to_cube_3d,outer_finger_gap,inner_finger_gap,target_shoulder_pan_joint,actual_shoulder_pan_joint,error_shoulder_pan_joint,target_shoulder_lift_joint,actual_shoulder_lift_joint,error_shoulder_lift_joint,target_elbow_joint,actual_elbow_joint,error_elbow_joint,target_wrist_1_joint,actual_wrist_1_joint,error_wrist_1_joint,target_wrist_2_joint,actual_wrist_2_joint,error_wrist_2_joint,target_wrist_3_joint,actual_wrist_3_joint,error_wrist_3_joint,target_finger_joint,actual_finger_joint,error_finger_joint,actual_right_outer_knuckle_joint,actual_left_inner_finger_joint,actual_right_inner_finger_joint,actual_left_inner_finger_knuckle_joint,actual_right_inner_finger_knuckle_joint
164,1.6400000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,1.6500000000000012,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,1.6600000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,1.6700000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,1.6800000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.6900000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,1.7000000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,1.7100000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,1.7200000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,1.7300000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,1.7400000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,1.7500000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,1.7600000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,1.7700000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,1.7800000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,1.7900000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,1.8000000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,1.8100000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,1.8200000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,1.8300000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,1.8400000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,1.8500000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,1.8600000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,1.8700000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,1.8800000000000014,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,1.8900000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,1.9000000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,1.9100000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,1.9200000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,1.9300000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,1.9400000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,1.9500000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,1.9600000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,1.9700000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,1.9800000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,1.9900000000000015,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,2.0000000000000013,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,2.010000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,2.020000000000001,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,2.0300000000000007,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,2.0400000000000005,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2.0500000000000003,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,2.06,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,2.07,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,2.0799999999999996,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,2.0899999999999994,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,2.099999999999999,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,2.109999999999999,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,2.1199999999999988,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2.1299999999999986,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,2.1399999999999983,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,2.149999999999998,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,2.159999999999998,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,2.1699999999999977,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,2.1799999999999975,shoulder_pan_joint,nan,nan,nan,1.1842502355575562,0.29070034623146057,0.06084994226694107,1.1842502355575562,0.2907003164291382,0.06084994971752167,1.1842501163482666,0.2907003164291382,0.06084994971752167,,,,,3.1828893298779803e-08,1.1920928955078125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
