step,phase,cube_x,cube_y,cube_z,tcp_x,tcp_y,tcp_z,wrist_x,wrist_y,wrist_z,xy_dist,tcp_minus_cube_z,hover_z,grasp_z,hover_z_error,grasp_z_error,finger_pos,is_closed,close_too_high,ori_error_rad,tcp_qw,tcp_qx,tcp_qy,tcp_qz,a0,a1,a2,a3,a4,a5,a6
641,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999914035201073,0.45310235023498535,-0.21211910247802734,0.09087169170379639,0.43841084837913513,-0.18810871243476868,0.2686571180820465,0.00018645002273842692,0.06987177580595016,0.20099991403520107,0.055999914035201076,-0.11012822233140468,0.03487177766859531,0.03631753474473953,0,0,1.795910120010376,-0.00987154245376587,-0.6232105493545532,0.7781112194061279,-0.07780826091766357,-0.059158310294151306,-0.43040183186531067,0.3735138177871704,-0.6921653151512146,-0.21854601800441742,-0.7110747694969177,2.54488468170166
642,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999902859330177,0.4541480243206024,-0.2126009166240692,0.09125968813896179,0.4391215741634369,-0.18765786290168762,0.2688886225223541,0.000966329884249717,0.07025978714227676,0.20099990285933017,0.05599990285933018,-0.10974021472036838,0.03525978527963161,0.05601927638053894,0,0,1.7980293035507202,-0.010698497295379639,-0.6223815083503723,0.7784953117370605,-0.08044713735580444,0.0665351152420044,0.493170827627182,-0.36457696557044983,-0.5220983624458313,0.40515461564064026,0.5741288065910339,-1.2358849048614502
643,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999904721975327,0.45308563113212585,-0.2121175080537796,0.09086617827415466,0.4384559690952301,-0.187837615609169,0.268620103597641,0.00020169363415334374,0.06986626982688904,0.20099990472197532,0.05599990472197533,-0.11013372644782066,0.03486627355217933,0.03645322844386101,0,0,1.79559326171875,-0.01049119234085083,-0.6233344078063965,0.7779557108879089,-0.0782880187034607,-0.05950003117322922,-0.42949429154396057,0.37328803539276123,-0.6914892792701721,-0.21808281540870667,-0.7108386754989624,2.548147201538086
644,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.02099989354610443,0.45413094758987427,-0.212596595287323,0.09125468134880066,0.4391665458679199,-0.18738485872745514,0.2688508927822113,0.0009489704389125109,0.07025478780269623,0.20099989354610442,0.055999893546104434,-0.10974521219730377,0.035254787802696225,0.05615442991256714,0,0,1.7977148294448853,-0.01131737232208252,-0.6225045919418335,0.7783384919166565,-0.0809255838394165,0.0669206902384758,0.49223580956459045,-0.3644205331802368,-0.521540105342865,0.4055812358856201,0.5739031434059143,-1.2327970266342163
645,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999882370233536,0.4530687630176544,-0.21211543679237366,0.09086063504219055,0.43850111961364746,-0.18756653368473053,0.2685827314853668,0.00021755191846750677,0.06986075639724731,0.20099988237023353,0.05599988237023354,-0.11013924732804298,0.03486075267195701,0.03658699989318848,0,0,1.7952759265899658,-0.01111060380935669,-0.6234585046768188,0.7777994275093079,-0.07876628637313843,-0.05984272062778473,-0.4286874234676361,0.3732009828090668,-0.6908308863639832,-0.21764113008975983,-0.7106336951255798,2.5513525009155273
646,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999982953071594,0.45411446690559387,-0.21259352564811707,0.09125086665153503,0.43921196460723877,-0.18711307644844055,0.26881396770477295,0.0009326557046733797,0.07025088369846344,0.2009999829530716,0.0559999829530716,-0.10974911630153655,0.03525088369846344,0.056287653744220734,0,0,1.797401785850525,-0.0119362473487854,-0.6226270794868469,0.7781814336776733,-0.08140414953231812,0.06726901978254318,0.49135205149650574,-0.3643883466720581,-0.5209505558013916,0.40607261657714844,0.5737318396568298,-1.2297300100326538
647,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999912172555923,0.4530523121356964,-0.21211379766464233,0.09085571765899658,0.438546746969223,-0.187296062707901,0.2685455083847046,0.00023294340644497424,0.06985580921173096,0.20099991217255592,0.05599991217255593,-0.11014419451355933,0.034855805486440655,0.03671884536743164,0,0,1.7949602603912354,-0.0117301344871521,-0.6235818862915039,0.7776428461074829,-0.07924395799636841,-0.06016102433204651,-0.42779403924942017,0.37307310104370117,-0.6901525855064392,-0.217215433716774,-0.710409939289093,2.554509162902832
648,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999900996685028,0.4540983736515045,-0.2125902771949768,0.09124740958213806,0.43925780057907104,-0.18684138357639313,0.2687769830226898,0.0009166043600998819,0.07024750858545303,0.20099990099668502,0.05599990099668503,-0.10975249141454696,0.03524750858545303,0.05641898885369301,0,0,1.797088861465454,-0.012555062770843506,-0.6227495074272156,0.7780236005783081,-0.08188188076019287,0.06761480867862701,0.49042055010795593,-0.36430221796035767,-0.5204048156738281,0.40652787685394287,0.5735247731208801,-1.2267192602157593
649,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999889820814133,0.4530353844165802,-0.21211135387420654,0.09085005521774292,0.43859216570854187,-0.1870252788066864,0.2685072124004364,0.00024930783547461033,0.06985016167163849,0.20099988982081413,0.055999889820814136,-0.1101498346030712,0.034850165396928784,0.03684879466891289,0,0,1.7946442365646362,-0.012349605560302734,-0.6237053871154785,0.7774854898452759,-0.07971984148025513,-0.06050269305706024,-0.42691266536712646,0.3728845715522766,-0.6894705891609192,-0.21675772964954376,-0.7101595997810364,2.557631015777588
650,DESCENDING_OPEN,0.4532616436481476,-0.2122160792350769,0.02099987305700779,0.454081267118454,-0.21258585155010223,0.09124317765235901,0.43930330872535706,-0.18656934797763824,0.26873889565467834,0.0008991741924546659,0.07024330645799637,0.20099987305700778,0.05599987305700779,-0.10975669540464877,0.035243304595351216,0.05654842033982277,0,0,1.7967758178710938,-0.013174116611480713,-0.6228719353675842,0.7778651714324951,-0.0823565125465393,0.06801144778728485,0.489441841840744,-0.3640468120574951,-0.5198481678962708,0.40695586800575256,0.5733043551445007,-1.223781704902649
651,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999914035201073,0.4530186653137207,-0.21210962533950806,0.09084543585777283,0.438637912273407,-0.18675531446933746,0.26846957206726074,0.0002652358962222934,0.0698455199599266,0.20099991403520107,0.055999914035201076,-0.11015447817742824,0.03484552182257175,0.036976851522922516,0,0,1.794329285621643,-0.012969434261322021,-0.6238284707069397,0.7773277163505554,-0.08019518852233887,-0.06085953861474991,-0.4260624945163727,0.37265703082084656,-0.6888096928596497,-0.21626485884189606,-0.7099093794822693,2.560716390609741
652,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.020999902859330177,0.45406466722488403,-0.21258196234703064,0.09123945236206055,0.4393492043018341,-0.18629799783229828,0.2687009274959564,0.0008824829128570855,0.07023955136537552,0.20099990285933017,0.05599990285933018,-0.10976045049726962,0.035239549502730366,0.05667591094970703,0,0,1.796463966369629,-0.013792932033538818,-0.6229939460754395,0.7777063250541687,-0.08283084630966187,0.06839428842067719,0.4885684549808502,-0.363930881023407,-0.519263505935669,0.40741032361984253,0.5731310844421387,-1.2208737134933472
653,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999904721975327,0.45300206542015076,-0.21210741996765137,0.09084063768386841,0.43868398666381836,-0.18648549914360046,0.26843151450157166,0.0002813640749081969,0.06984072923660278,0.20099990472197532,0.05599990472197533,-0.11015926703810691,0.03484073296189308,0.03710306063294411,0,0,1.7940144538879395,-0.013588905334472656,-0.6239514946937561,0.7771695256233215,-0.0806686282157898,-0.06119517236948013,-0.42522871494293213,0.372526079416275,-0.6881685256958008,-0.21582956612110138,-0.7096919417381287,2.563737392425537
654,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.02099989354610443,0.45404839515686035,-0.21257850527763367,0.09123662114143372,0.4393955171108246,-0.18602728843688965,0.26866352558135986,0.0008662495529279113,0.07023672759532928,0.20099989354610442,0.055999893546104434,-0.10976327240467071,0.03523672759532928,0.05680163577198982,0,0,1.7961524724960327,-0.0144118070602417,-0.6231157779693604,0.7775469422340393,-0.08330446481704712,0.06874337047338486,0.4876432716846466,-0.3638170063495636,-0.5186986923217773,0.4078783690929413,0.5729562640190125,-1.2180004119873047
655,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999882370233536,0.4529861509799957,-0.21210582554340363,0.09083673357963562,0.4387305974960327,-0.18621627986431122,0.26839375495910645,0.0002967301697935909,0.06983685493469238,0.20099988237023353,0.05599988237023354,-0.11016314879059791,0.03483685120940208,0.03722744435071945,0,0,1.7937005758285522,-0.014208316802978516,-0.6240741014480591,0.7770105600357056,-0.08114218711853027,-0.06152751296758652,-0.4243384897708893,0.372300922870636,-0.6874980330467224,-0.21536464989185333,-0.7094282507896423,2.5667295455932617
656,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.021000003442168236,0.45403188467025757,-0.2125750333070755,0.09123319387435913,0.43944182991981506,-0.18575681746006012,0.2686251401901245,0.0008498093229718506,0.07023318856954575,0.20100000344216823,0.05600000344216824,-0.1097668095678091,0.03523319043219089,0.05692553147673607,0,0,1.7958418130874634,-0.015031099319458008,-0.6232371926307678,0.7773871421813965,-0.08377695083618164,0.0690920352935791,0.4867284297943115,-0.36365628242492676,-0.5181500315666199,0.4083207845687866,0.5727669596672058,-1.2151857614517212
657,DESCENDING_OPEN,0.4532616436481476,-0.2122160792350769,0.02099987305700779,0.4529690742492676,-0.21210332214832306,0.09083172678947449,0.4387767016887665,-0.1859467476606369,0.2683546841144562,0.00031354586826637387,0.06983185559511185,0.20099987305700778,0.05599987305700779,-0.1101681462675333,0.034831853732466694,0.03735000640153885,0,0,1.7933871746063232,-0.014828383922576904,-0.6241965293884277,0.7768512964248657,-0.08161318302154541,-0.061821676790714264,-0.42347005009651184,0.37217989563941956,-0.6868327260017395,-0.21491408348083496,-0.7091752290725708,2.5696640014648438
658,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.02099987491965294,0.4540151059627533,-0.21257081627845764,0.0912301242351532,0.4394882023334503,-0.18548616766929626,0.26858681440353394,0.0008328260737471282,0.07023024559020996,0.20099987491965293,0.05599987491965294,-0.10976975068449973,0.035230249315500256,0.05704760178923607,0,0,1.7955317497253418,-0.01565033197402954,-0.6233584880828857,0.7772268652915955,-0.08424746990203857,0.06945633888244629,0.4857628345489502,-0.36347493529319763,-0.5176137089729309,0.40876737236976624,0.5725659132003784,-1.2124069929122925
659,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999902859330177,0.452953040599823,-0.21210145950317383,0.09082821011543274,0.4388236105442047,-0.1856779009103775,0.2683166265487671,0.0003291909524705261,0.06982830911874771,0.20099990285933017,0.05599990285933018,-0.11017169274389743,0.03482830725610256,0.037470776587724686,0,0,1.793074607849121,-0.01544809341430664,-0.6243186593055725,0.7766914367675781,-0.08208441734313965,-0.06215909868478775,-0.4226025938987732,0.37190747261047363,-0.6861663460731506,-0.2144232541322708,-0.7088930010795593,2.572577714920044
660,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999904721975327,0.4539986252784729,-0.21256688237190247,0.0912274420261383,0.4395349621772766,-0.1852160096168518,0.2685483694076538,0.0008162534213624895,0.07022753357887268,0.20099990472197532,0.05599990472197533,-0.10977246269583701,0.035227537304162976,0.05716787278652191,0,0,1.795222282409668,-0.01626962423324585,-0.623479425907135,0.7770659923553467,-0.08471721410751343,0.06982751190662384,0.48486825823783875,-0.36329415440559387,-0.5170528888702393,0.40920546650886536,0.5723933577537537,-1.2096890211105347
661,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.02099989354610443,0.4529368281364441,-0.21209977567195892,0.09082463383674622,0.43887069821357727,-0.1854095309972763,0.26827818155288696,0.000344976520864293,0.06982474029064178,0.20099989354610442,0.055999893546104434,-0.11017525970935821,0.03482474029064178,0.03758978843688965,0,0,1.7927623987197876,-0.016068339347839355,-0.624440610408783,0.7765310406684875,-0.08255410194396973,-0.06248447299003601,-0.42176553606987,0.37171265482902527,-0.6855296492576599,-0.21396248042583466,-0.7086420059204102,2.5754380226135254
662,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999882370233536,0.45398324728012085,-0.21256357431411743,0.09122565388679504,0.4395827054977417,-0.18494662642478943,0.26851052045822144,0.0008009213488548994,0.0702257752418518,0.20099988237023353,0.05599988237023354,-0.10977422848343849,0.035225771516561505,0.05728636682033539,0,0,1.7949128150939941,-0.016888737678527832,-0.6236003637313843,0.7769044637680054,-0.08518671989440918,0.07018738985061646,0.48398688435554504,-0.3631476163864136,-0.5164912343025208,0.40966036915779114,0.5722386837005615,-1.2070006132125854
663,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099996991455555,0.452921599149704,-0.21209833025932312,0.09082180261611938,0.4389185905456543,-0.18514160811901093,0.2682401239871979,0.00035984936403110623,0.06982183456420898,0.20099996991455554,0.05599996991455555,-0.11017816729843616,0.03482183270156383,0.037707045674324036,0,0,1.7924500703811646,-0.016688168048858643,-0.6245625615119934,0.7763699293136597,-0.0830235481262207,-0.06284359097480774,-0.42088431119918823,0.371448814868927,-0.6848849058151245,-0.2134861946105957,-0.7083702683448792,2.578261375427246
664,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099989913403988,0.4539676904678345,-0.21255983412265778,0.09122347831726074,0.43963050842285156,-0.18467724323272705,0.268471896648407,0.0007852896233089268,0.07022357732057571,0.20099989913403987,0.05599989913403988,-0.10977642081677913,0.03522357918322086,0.05740313231945038,0,0,1.7946040630340576,-0.01750791072845459,-0.6237211227416992,0.7767423391342163,-0.085654616355896,0.07056179642677307,0.4830893576145172,-0.362956166267395,-0.5159328579902649,0.41009509563446045,0.5720787644386292,-1.2043668031692505
665,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999900996685028,0.4529058337211609,-0.21209557354450226,0.09081801772117615,0.4389663636684418,-0.18487301468849182,0.26820066571235657,0.0003756577498279512,0.06981811672449112,0.20099990099668502,0.05599990099668503,-0.11018188327550887,0.034818116724491116,0.037822578102350235,0,0,1.7921380996704102,-0.01730799674987793,-0.6246843934059143,0.7762081027030945,-0.08349072933197021,-0.06318338960409164,-0.4200340807437897,0.37124884128570557,-0.6842515468597412,-0.2130192071199417,-0.7081061005592346,2.5810346603393555
666,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.020999902859330177,0.45395150780677795,-0.21255573630332947,0.09122127294540405,0.43967798352241516,-0.18440797924995422,0.26843294501304626,0.0007689803023822606,0.07022137194871902,0.20099990285933017,0.05599990285933018,-0.10977862991392612,0.03522137008607387,0.05751820653676987,0,0,1.7942960262298584,-0.018127083778381348,-0.6238414645195007,0.7765799760818481,-0.08612090349197388,0.07091190665960312,0.4821172058582306,-0.3627162575721741,-0.5153830051422119,0.41054293513298035,0.5719065070152283,-1.2017754316329956
667,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.020999891683459282,0.45288994908332825,-0.2120938003063202,0.09081542491912842,0.4390140473842621,-0.18460550904273987,0.2681621015071869,0.00039125847979448736,0.06981553137302399,0.20099989168345928,0.055999891683459285,-0.11018446676433086,0.03481553323566913,0.03793637454509735,0,0,1.79182767868042,-0.017928004264831543,-0.6248055696487427,0.7760461568832397,-0.0839574933052063,-0.06350021809339523,-0.41913899779319763,0.3709772229194641,-0.6835846900939941,-0.21251685917377472,-0.7077978253364563,2.58378267288208
668,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999880507588387,0.45393553376197815,-0.2125515341758728,0.09121933579444885,0.4397258758544922,-0.1841389387845993,0.2683938443660736,0.0007527734851464629,0.07021945714950562,0.20099988050758838,0.05599988050758839,-0.10978054471313953,0.03521945528686046,0.05763152986764908,0,0,1.7939876317977905,-0.018746495246887207,-0.6239619255065918,0.7764167189598083,-0.08658593893051147,0.07128840684890747,0.4812001883983612,-0.36253324151039124,-0.5148434638977051,0.4109715521335602,0.5717340707778931,-1.1992243528366089
669,DESCENDING_OPEN,0.4532616138458252,-0.21221603453159332,0.020999981090426445,0.45287400484085083,-0.21209171414375305,0.09081214666366577,0.4390621781349182,-0.1843382567167282,0.26812249422073364,0.00040705810533836484,0.06981216371059418,0.20099998109042644,0.05599998109042645,-0.11018783442676067,0.03481216557323932,0.03804852068424225,0,0,1.7915172576904297,-0.018548309803009033,-0.624926745891571,0.7758835554122925,-0.08442187309265137,-0.06383700668811798,-0.4183048903942108,0.3707672953605652,-0.6829556226730347,-0.21204666793346405,-0.7075232863426208,2.586482524871826
670,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999910309910774,0.45391952991485596,-0.21254727244377136,0.0912175178527832,0.4397740960121155,-0.18387028574943542,0.26835450530052185,0.0007365616038441658,0.07021760940551758,0.20099991030991077,0.05599991030991078,-0.10978239245712756,0.035217607542872426,0.05774316564202309,0,0,1.7936805486679077,-0.019366085529327393,-0.6240819692611694,0.7762531042098999,-0.08704930543899536,0.0716627761721611,0.4803178906440735,-0.3622879981994629,-0.5142825245857239,0.4114145338535309,0.5715911984443665,-1.1967170238494873
671,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099989913403988,0.4528581202030182,-0.2120891511440277,0.09080934524536133,0.4391103684902191,-0.18407078087329865,0.2680830657482147,0.0004230107879266143,0.0698094442486763,0.20099989913403987,0.05599989913403988,-0.11019055388867854,0.034809446111321446,0.038158975541591644,0,0,1.79120671749115,-0.019168555736541748,-0.6250479817390442,0.7757202982902527,-0.08488565683364868,-0.06417417526245117,-0.41747647523880005,0.3705000877380371,-0.6823309659957886,-0.21155637502670288,-0.707249641418457,2.5891430377960205
672,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.020999900996685028,0.45390355587005615,-0.21254368126392365,0.09121641516685486,0.43982231616973877,-0.18360236287117004,0.26831555366516113,0.0007207096787169576,0.07021651417016983,0.20099990099668502,0.05599990099668503,-0.10978348582983016,0.03521651417016983,0.057853177189826965,0,0,1.7933740615844727,-0.01998579502105713,-0.6242017149925232,0.776089072227478,-0.08751237392425537,0.07203207165002823,0.47937247157096863,-0.36208194494247437,-0.513729453086853,0.4118533432483673,0.5714432001113892,-1.1942459344863892
673,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999889820814133,0.45284304022789,-0.21208757162094116,0.09080708026885986,0.43915945291519165,-0.18380437791347504,0.2680436670780182,0.00043788034236058593,0.06980718672275543,0.20099988982081413,0.055999889820814136,-0.11019280955195426,0.03480719044804573,0.038267768919467926,0,0,1.7908974885940552,-0.019789040088653564,-0.6251686215400696,0.7755565643310547,-0.08534890413284302,-0.06449112296104431,-0.41656655073165894,0.37020570039749146,-0.6816859245300293,-0.21106435358524323,-0.7069340348243713,2.5917720794677734
674,DESCENDING_OPEN,0.4532616138458252,-0.2122160643339157,0.020999891683459282,0.45388829708099365,-0.21253924071788788,0.0912148654460907,0.4398714303970337,-0.18333415687084198,0.2682758569717407,0.0007051062420941889,0.07021497189998627,0.20099989168345928,0.055999891683459285,-0.10978502623736858,0.03521497376263141,0.057961512356996536,0,0,1.7930662631988525,-0.020605266094207764,-0.6243218779563904,0.7759241461753845,-0.08797365427017212,0.07237633317708969,0.4784630239009857,-0.36180442571640015,-0.5132019519805908,0.41227272152900696,0.5712735652923584,-1.1918281316757202
675,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999880507588387,0.4528278112411499,-0.2120855301618576,0.09080526232719421,0.4392085373401642,-0.183538019657135,0.26800447702407837,0.00045304495142772794,0.06980538368225098,0.20099988050758838,0.05599988050758839,-0.11019461818039417,0.034805381819605824,0.03837495297193527,0,0,1.7905879020690918,-0.02040928602218628,-0.6252894401550293,0.7753922343254089,-0.08581066131591797,-0.06483940035104752,-0.4157366156578064,0.36993420124053955,-0.6810545325279236,-0.2105606496334076,-0.7066359519958496,2.594362735748291
676,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999988541007042,0.4538732171058655,-0.21253594756126404,0.09121468663215637,0.43992072343826294,-0.18306711316108704,0.26823702454566956,0.0006901792366988957,0.07021469622850418,0.20099998854100704,0.055999988541007045,-0.10978530190885066,0.03521469809114933,0.058068230748176575,0,0,1.7927604913711548,-0.0212249755859375,-0.6244413256645203,0.7757588028907776,-0.08843481540679932,0.0727526843547821,0.47757336497306824,-0.36162853240966797,-0.5126420855522156,0.4127136766910553,0.5711498856544495,-1.1894371509552002
677,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099991776049137,0.45281359553337097,-0.21208395063877106,0.09080389142036438,0.4392586350440979,-0.18327213823795319,0.26796525716781616,0.0004671200586017221,0.06980397552251816,0.20099991776049136,0.055999917760491374,-0.11019602634012698,0.034803973659873005,0.03848050907254219,0,0,1.790278673171997,-0.021029770374298096,-0.6254101395606995,0.7752270698547363,-0.0862722396850586,-0.06516432762145996,-0.41483762860298157,0.3696497678756714,-0.6804298162460327,-0.21008311212062836,-0.706332266330719,2.5969038009643555
678,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999906584620476,0.453858345746994,-0.21253208816051483,0.09121420979499817,0.43997037410736084,-0.18279984593391418,0.26819753646850586,0.0006752217886969447,0.07021430134773254,0.20099990658462047,0.05599990658462048,-0.1097856967896223,0.03521430321037769,0.05817336216568947,0,0,1.7924537658691406,-0.021844685077667236,-0.6245611310005188,0.7755925059318542,-0.08889490365982056,0.07307793200016022,0.4766564667224884,-0.3613819479942322,-0.5121178030967712,0.41314178705215454,0.5709962844848633,-1.1870938539505005
679,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099989540874958,0.45279860496520996,-0.21208174526691437,0.09080219268798828,0.4393080770969391,-0.18300603330135345,0.26792532205581665,0.00048212698311544955,0.06980229914188385,0.20099989540874957,0.055999895408749584,-0.11019770272076129,0.0348022972792387,0.03858446329832077,0,0,1.78997004032135,-0.021650075912475586,-0.6255305409431458,0.7750614285469055,-0.08673256635665894,-0.06549112498760223,-0.41397181153297424,0.36934372782707214,-0.6797847747802734,-0.20957396924495697,-0.7060052752494812,2.5994200706481934
680,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.02099989727139473,0.4538431465625763,-0.21252785623073578,0.09121379256248474,0.4400198459625244,-0.18253260850906372,0.2681577801704407,0.0006598513573408127,0.07021389901638031,0.20099989727139472,0.05599989727139473,-0.10978610470890998,0.03521389529109001,0.05827687308192253,0,0,1.7921481132507324,-0.022464334964752197,-0.6246804594993591,0.7754259705543518,-0.08935362100601196,0.07346262782812119,0.4757176637649536,-0.36107975244522095,-0.5115794539451599,0.41355907917022705,0.5708483457565308,-1.1848036050796509
681,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999886095523834,0.4527834951877594,-0.21207964420318604,0.09080067276954651,0.4393576383590698,-0.18274027109146118,0.2678852379322052,0.0004972246242687106,0.06980078667402267,0.20099988609552383,0.05599988609552384,-0.11019921332597732,0.03480078667402267,0.038686852902173996,0,0,1.7896617650985718,-0.02227085828781128,-0.6256507635116577,0.7748952507972717,-0.08719176054000854,-0.06584323942661285,-0.41311314702033997,0.36901378631591797,-0.6791676878929138,-0.20905731618404388,-0.7056872248649597,2.601900100708008
682,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099987491965294,0.4538276791572571,-0.2125234603881836,0.09121331572532654,0.4400693476200104,-0.1822654753923416,0.26811763644218445,0.0006441184086725116,0.0702134370803833,0.20099987491965293,0.05599987491965294,-0.1097865591943264,0.035213440805673596,0.05837877094745636,0,0,1.7918429374694824,-0.02308434247970581,-0.6247996091842651,0.7752588987350464,-0.08981108665466309,0.07385341823101044,0.47480759024620056,-0.3607819676399231,-0.5110306143760681,0.41397592425346375,0.57071453332901,-1.1825505495071411
683,DESCENDING_OPEN,0.4532616436481476,-0.21221604943275452,0.020999876782298088,0.4527682662010193,-0.21207718551158905,0.09079921245574951,0.4394073784351349,-0.18247459828853607,0.26784491539001465,0.00051254709251225,0.06979933381080627,0.20099987678229808,0.05599987678229809,-0.11020066432654857,0.03479933567345142,0.03878765553236008,0,0,1.7893530130386353,-0.022891640663146973,-0.625771164894104,0.7747284173965454,-0.08764934539794922,-0.06618407368659973,-0.41226768493652344,0.3686968684196472,-0.6785613894462585,-0.20854970812797546,-0.7053775191307068,2.6043405532836914
684,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999925211071968,0.4538121521472931,-0.2125188112258911,0.09121251106262207,0.44011902809143066,-0.181998610496521,0.26807689666748047,0.0006282637477852404,0.07021258771419525,0.20099992521107196,0.05599992521107197,-0.10978741414844989,0.0352125858515501,0.058479148894548416,0,0,1.791537880897522,-0.02370429039001465,-0.6249186992645264,0.7750913500785828,-0.0902668833732605,0.07424037158489227,0.4738844335079193,-0.3604874014854431,-0.5104847550392151,0.4143962562084198,0.5705841183662415,-1.1803346872329712
685,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999927073717117,0.4527532458305359,-0.21207480132579803,0.09079819917678833,0.4394574761390686,-0.182209312915802,0.2678045630455017,0.0005276258452795446,0.06979827582836151,0.2009999270737171,0.05599992707371712,-0.11020172789692878,0.03479827210307121,0.03888695687055588,0,0,1.789045810699463,-0.023512601852416992,-0.6258909702301025,0.7745610475540161,-0.08810585737228394,-0.06652789562940598,-0.4114328920841217,0.36843007802963257,-0.6779547929763794,-0.20804531872272491,-0.7050685882568359,2.6067423820495605
686,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.020999915897846222,0.4537970721721649,-0.21251481771469116,0.0912129282951355,0.4401690661907196,-0.1817324161529541,0.26803693175315857,0.0006131705595180392,0.07021301239728928,0.20099991589784622,0.055999915897846225,-0.10978698760271072,0.03521301239728927,0.0585780031979084,0,0,1.7912335395812988,-0.02432429790496826,-0.6250374913215637,0.7749231457710266,-0.09072262048721313,0.07460952550172806,0.47298017144203186,-0.3602638244628906,-0.5099340081214905,0.41483941674232483,0.5704709887504578,-1.1781412363052368
687,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.020999904721975327,0.45273876190185547,-0.21207287907600403,0.09079745411872864,0.43950799107551575,-0.1819446086883545,0.2677641808986664,0.0005421322421170771,0.06979754567146301,0.20099990472197532,0.05599990472197533,-0.11020245060324668,0.03479754939675331,0.03898470848798752,0,0,1.7887390851974487,-0.02413332462310791,-0.6260105967521667,0.7743933200836182,-0.08856213092803955,-0.06685943901538849,-0.41054677963256836,0.3680928945541382,-0.6773360371589661,-0.20754185318946838,-0.7047385573387146,2.60910701751709
688,DESCENDING_OPEN,0.4532616436481476,-0.2122160643339157,0.02099989354610443,0.4537821114063263,-0.21251071989536285,0.09121328592300415,0.44021958112716675,-0.18146659433841705,0.26799654960632324,0.0005980874411761761,0.07021339237689972,0.20099989354610442,0.055999893546104434,-0.10978660762310027,0.035213392376899716,0.05867533013224602,0,0,1.7909290790557861,-0.024944603443145752,-0.6251562833786011,0.7747542858123779,-0.09117650985717773,0.07497058808803558,0.4720662832260132,-0.3599570393562317,-0.509407639503479,0.41525325179100037,0.5703374743461609,-1.176000952720642
689,DESCENDING_OPEN,0.4532616138458252,-0.21221604943275452,0.02099989540874958,0.4527241289615631,-0.2120703160762787,0.090796560049057,0.439558744430542,-0.1816798448562622,0.26772329211235046,0.0005568915512412786,0.06979666650295258,0.20099989540874957,0.055999895408749584,-0.11020333535969257,0.03479666464030742,0.039080943912267685,0,0,1.7884318828582764,-0.024754226207733154,-0.6261303424835205,0.7742247581481934,-0.08901631832122803,-0.06718648225069046,-0.4096764028072357,0.36774396896362305,-0.6767184138298035,-0.2070215344429016,-0.7043991684913635,2.6114425659179688
